0.0561523	4.64539
0.0845337	4.646
0.121765	4.64539
0.164185	4.64417
0.202332	4.646
0.233154	4.64417
0.262451	4.64539
0.301514	4.64539
0.354004	4.646
0.40802	4.646
0.456238	4.646
0.508118	4.64478
0.580139	4.64661
0.681152	4.64539
0.800781	4.64661
0.916748	4.64478
1.01746	4.64478
1.11115	4.64539
1.20453	4.64478
1.30096	4.64539
1.40625	4.646
1.51917	4.64478
1.63055	4.64539
1.73584	4.64417
1.82251	4.64539
1.87531	4.64539
1.90491	4.64539
1.9165	4.64661
1.90216	4.64539
1.8515	4.64478
1.75201	4.64661
1.59119	4.64661
1.36017	4.646
1.06903	4.64661
0.749817	4.64478
0.451355	4.64661
0.216064	4.64478
0.0515747	4.64539
-0.0604248	4.64539
-0.135498	4.64539
-0.189514	4.646
-0.238037	4.64478
-0.28595	4.64539
-0.333252	4.646
-0.373535	4.64539
-0.402832	4.64539
-0.430298	4.64539
-0.460205	4.64417
-0.488281	4.64539
-0.514832	4.646
-0.542603	4.64539
-0.565796	4.64844
-0.585022	4.64539
-0.596924	4.646
-0.601501	4.64417
-0.596313	4.64661
-0.584106	4.646
-0.567932	4.64539
-0.548706	4.64478
-0.527039	4.646
-0.509033	4.64478
-0.489807	4.64661
-0.46814	4.64417
-0.447083	4.64478
-0.428467	4.64539
-0.413208	4.64539
-0.39978	4.64539
-0.387878	4.646
-0.379639	4.64539
-0.371704	4.64417
-0.358276	4.64478
-0.33783	4.64661
-0.308838	4.64478
-0.275574	4.64661
-0.247192	4.646
-0.226135	4.64478
-0.212402	4.64539
-0.202026	4.64355
-0.192566	4.64539
-0.18219	4.64539
-0.171814	4.64478
-0.162048	4.64478
-0.154114	4.64417
-0.149231	4.64661
-0.143127	4.64417
-0.135803	4.64417
-0.124512	4.64355
-0.115051	4.64417
-0.107422	4.64478
-0.101013	4.646
-0.09552	4.64661
-0.0909424	4.64539
-0.0872803	4.64539
-0.0854492	4.646
-0.0827026	4.64539
-0.0823975	4.64478
-0.0830078	4.64539
-0.0808716	4.64417
-0.0778198	4.64539
-0.0750732	4.64355
-0.072937	4.646
-0.071106	4.646
-0.0695801	4.64478
-0.0674438	4.64478
-0.0662231	4.64417
-0.0653076	4.64355
-0.0662231	4.64478
-0.0662231	4.64478
-0.0640869	4.64478
-0.0622559	4.646
-0.0616455	4.64539
-0.0595093	4.64539
-0.0561523	4.646
-0.0521851	4.64417
-0.0491333	4.64539
-0.0466919	4.64417
-0.0436401	4.646
-0.0408936	4.64417
-0.0390625	4.64478
-0.0354004	4.64417
-0.0354004	4.64539
-0.0390625	4.64417
-0.0448608	4.64478
-0.0454712	4.64478
-0.0430298	4.64539
-0.0415039	4.64417
-0.0411987	4.64478
-0.0424194	4.64417
-0.0442505	4.64417
-0.0463867	4.64478
-0.0454712	4.64539
-0.0421143	4.64478
-0.0418091	4.64539
-0.045166	4.64539
-0.0476074	4.646
-0.0488281	4.64539
-0.043335	4.64478
-0.0354004	4.64539
-0.0320435	4.646
-0.0311279	4.64417
-0.0283813	4.64417
-0.0250244	4.64478
-0.022583	4.64417
-0.0222778	4.64478
-0.0210571	4.64478
-0.0164795	4.64417
-0.00701904	4.64539
0.00183105	4.64661
0.0088501	4.64539
0.0128174	4.646
0.0149536	4.64539
0.0149536	4.646
0.015564	4.64539
0.0128174	4.64417
0.00671387	4.64478
0.00305176	4.64539
0.00366211	4.64478
0.00549316	4.64478
0.00518799	4.646
0.00701904	4.646
0.00915527	4.64478
0.0119019	4.64539
0.015564	4.64417
0.0201416	4.646
0.0244141	4.64478
0.0271606	4.646
0.0317383	4.64478
0.0357056	4.64661
0.0350952	4.64539
0.0317383	4.64478
0.0338745	4.646
0.0402832	4.646
0.0469971	4.64539
0.0534058	4.646
0.0588989	4.64661
0.0601196	4.64478
0.057373	4.646
0.050354	4.64661
0.0439453	4.64539
0.0363159	4.64478
0.0289917	4.64539
0.0244141	4.646
0.0222778	4.646
0.0222778	4.646
0.0234985	4.64539
0.027771	4.64661
0.0350952	4.64539
0.0430298	4.646
0.0466919	4.64539
0.0482178	4.64539
0.0488281	4.646
0.050354	4.646
0.0509644	4.646
0.0506592	4.646
0.0518799	4.646
0.0518799	4.646
0.0537109	4.64661
0.0561523	4.646
0.0595093	4.64539
0.0598145	4.64722
0.0619507	4.646
0.0643921	4.646
0.0683594	4.64539
0.071106	4.64661
0.0738525	4.64661
0.0741577	4.646
0.0753784	4.64539
0.0759888	4.646
0.0787354	4.64661
0.0842285	4.64661
0.093689	4.64539
0.101624	4.646
0.111084	4.64722
0.119934	4.646
0.124817	4.646
0.123596	4.64661
0.12085	4.64783
0.119934	4.64539
0.121155	4.64661
0.122681	4.64661
0.122986	4.646
0.124512	4.64539
0.128784	4.646
0.132446	4.646
0.131226	4.64539
0.131226	4.64722
0.133667	4.646
0.140381	4.64722
0.148621	4.64661
0.157776	4.64722
0.16571	4.64722
0.169373	4.64783
0.168457	4.64722
0.168457	4.64661
0.169373	4.646
0.170288	4.64783
0.173645	4.64661
0.18158	4.64722
0.189514	4.64478
0.196838	4.64722
0.202942	4.64661
0.205383	4.64661
0.206909	4.64661
0.207214	4.64722
0.207825	4.64539
0.212097	4.64539
0.220947	4.64661
0.230408	4.646
0.238647	4.64539
0.244446	4.64661
0.246582	4.64722
0.246582	4.646
0.248718	4.64722
0.25177	4.646
0.252991	4.646
0.250549	4.646
0.246887	4.64722
0.247803	4.64722
0.254211	4.646
0.260925	4.64539
0.264893	4.646
0.265808	4.64661
0.26825	4.646
0.271912	4.646
0.275574	4.64661
0.279541	4.64539
0.281982	4.64722
0.282593	4.646
0.280457	4.646
0.278015	4.64722
0.27832	4.64722
0.283203	4.64722
0.290833	4.64661
0.298157	4.64661
0.303955	4.64783
0.305176	4.646
0.302734	4.64661
0.299683	4.646
0.301514	4.64539
0.306396	4.64722
0.310669	4.64661
0.31311	4.64661
0.308838	4.64783
0.30426	4.64661
0.30365	4.646
0.308228	4.646
0.310059	4.64661
0.307922	4.64722
0.30426	4.64722
0.303345	4.64722
0.307007	4.646
0.309143	4.64661
0.30426	4.64539
0.296936	4.646
0.292053	4.64661
0.287476	4.646
0.286255	4.64783
0.289001	4.64661
0.290222	4.64539
0.288086	4.64661
0.280762	4.64539
0.273743	4.646
0.268555	4.64661
0.266113	4.646
0.263672	4.64539
0.257263	4.64661
0.250244	4.64661
0.245972	4.646
0.242004	4.646
0.236816	4.646
0.230713	4.64722
0.224609	4.646
0.215759	4.64783
0.205994	4.646
0.197449	4.646
0.189209	4.646
0.178528	4.646
0.166321	4.646
0.155029	4.646
0.14679	4.64661
0.13916	4.646
0.129395	4.64478
0.117493	4.64539
0.109253	4.646
0.101929	4.64539
0.0924683	4.64478
0.0802612	4.64722
0.067749	4.646
0.0567627	4.64722
0.0457764	4.646
0.0317383	4.64539
0.0180054	4.646
0.00762939	4.646
0.0012207	4.64539
-0.00610352	4.64844
-0.0152588	4.64783
-0.027771	4.64661
-0.0418091	4.64478
-0.0521851	4.64539
-0.0595093	4.646
-0.0640869	4.64539
-0.0665283	4.64539
-0.0708008	4.646
-0.0772095	4.64661
-0.0878906	4.64722
-0.100098	4.646
-0.111389	4.646
-0.122986	4.646
-0.135193	4.646
-0.144958	4.646
-0.151672	4.64844
-0.155945	4.64661
-0.159302	4.64661
-0.161133	4.64722
-0.164795	4.64661
-0.169678	4.646
-0.177002	4.64539
-0.185242	4.64722
-0.19165	4.64539
-0.197754	4.64539
-0.198059	4.64539
-0.196228	4.64539
-0.196838	4.64539
-0.198059	4.64539
-0.2005	4.64539
-0.202637	4.646
-0.204773	4.646
-0.207825	4.646
-0.212708	4.64722
-0.216675	4.64539
-0.219421	4.646
-0.220032	4.646
-0.220947	4.64661
-0.222473	4.64539
-0.220337	4.64539
-0.219727	4.646
-0.222168	4.64539
-0.227051	4.64478
-0.227356	4.64661
-0.22583	4.64539
-0.223694	4.64539
-0.224304	4.64417
-0.226746	4.64478
-0.229492	4.64661
-0.226746	4.64539
-0.220337	4.646
-0.21637	4.64478
-0.215149	4.64661
-0.216675	4.64661
-0.220947	4.646
-0.223999	4.64722
-0.224609	4.64722
-0.222778	4.646
-0.222473	4.646
-0.225525	4.64539
-0.228577	4.64661
-0.229492	4.64539
-0.228271	4.64661
-0.227051	4.646
-0.224609	4.64539
-0.221863	4.64661
-0.220947	4.64539
-0.220032	4.64478
-0.219727	4.646
-0.220032	4.64661
-0.21759	4.64539
-0.215454	4.64722
-0.214844	4.646
-0.214539	4.64539
-0.212708	4.646
-0.209656	4.646
-0.205688	4.64539
-0.202637	4.64539
-0.197449	4.64722
-0.196533	4.646
-0.197144	4.64478
-0.198669	4.64478
-0.201721	4.64478
-0.203552	4.64661
-0.201416	4.64539
-0.197144	4.64539
-0.19165	4.64478
-0.187073	4.64661
-0.184021	4.646
-0.18158	4.64539
-0.177612	4.64539
-0.174866	4.64478
-0.173035	4.64661
-0.169983	4.646
-0.1651	4.64539
-0.161133	4.646
-0.160828	4.646
-0.160217	4.64661
-0.158691	4.646
-0.15625	4.64722
-0.15625	4.64539
-0.158997	4.64539
-0.157776	4.646
-0.154724	4.64539
-0.150452	4.64478
-0.145264	4.64539
-0.140381	4.64661
-0.137024	4.646
-0.13855	4.646
-0.143127	4.64478
-0.144958	4.64478
-0.143127	4.64661
-0.138855	4.646
-0.134583	4.64539
-0.131226	4.64539
-0.129089	4.64539
-0.130615	4.646
-0.134583	4.64478
-0.137024	4.646
-0.134888	4.64661
-0.130615	4.64539
-0.126953	4.646
-0.126343	4.646
-0.129089	4.64539
-0.131531	4.64661
-0.131836	4.646
-0.127258	4.64417
-0.12207	4.64539
-0.12207	4.646
-0.125427	4.646
-0.127563	4.646
-0.1297	4.646
-0.129395	4.64478
-0.125732	4.646
-0.123291	4.64478
-0.124207	4.64661
-0.125122	4.646
-0.123596	4.64539
-0.119629	4.646
-0.116272	4.646
-0.111084	4.64539
-0.106201	4.64539
-0.102539	4.64661
-0.101013	4.646
-0.0997925	4.64478
-0.100403	4.64539
-0.102234	4.64661
-0.105591	4.64539
-0.106812	4.64478
-0.107422	4.64661
-0.105896	4.646
-0.103455	4.64478
-0.103149	4.64539
-0.102844	4.64417
-0.103149	4.64478
-0.103149	4.64478
-0.101929	4.64539
-0.101013	4.64661
-0.101929	4.64661
-0.10437	4.64539
-0.105286	4.646
-0.102539	4.64539
-0.0985718	4.64417
-0.0946045	4.64417
-0.0933838	4.646
-0.0961304	4.646
-0.0991821	4.64478
-0.101929	4.64478
-0.10437	4.646
-0.10437	4.64478
-0.102539	4.64539
-0.102234	4.646
-0.103149	4.64478
-0.10498	4.64478
-0.107727	4.646
-0.109558	4.64478
-0.110474	4.64722
-0.110168	4.64478
-0.110168	4.64478
-0.110168	4.646
-0.111084	4.64539
-0.113831	4.64539
-0.116272	4.64478
-0.118408	4.64478
-0.116882	4.64478
-0.115356	4.64478
-0.114746	4.646
-0.114441	4.64478
-0.114136	4.64539
-0.113831	4.64539
-0.112	4.64539
-0.110168	4.646
-0.109253	4.64478
-0.107117	4.646
-0.102234	4.64539
-0.101624	4.646
-0.102234	4.64539
-0.104065	4.64539
-0.105896	4.646
-0.108643	4.64478
-0.11261	4.64539
-0.111084	4.64539
-0.108643	4.64539
-0.107727	4.64539
-0.111084	4.64539
-0.116272	4.64539
-0.118408	4.64417
-0.117493	4.64478
-0.114136	4.64539
-0.11261	4.64539
-0.111694	4.64478
-0.110168	4.64539
-0.106812	4.646
-0.101624	4.64661
-0.0985718	4.64478
-0.09552	4.64539
-0.0952148	4.64783
-0.0942993	4.64539
-0.0949097	4.64417
-0.0982666	4.646
-0.104065	4.646
-0.108948	4.64478
-0.108643	4.64478
-0.105896	4.646
-0.104065	4.64539
-0.102844	4.646
-0.102844	4.64417
-0.10376	4.646
-0.107117	4.64539
-0.110474	4.64478
-0.108643	4.64478
-0.102539	4.64539
-0.100403	4.64478
-0.102844	4.64539
-0.10498	4.646
-0.105591	4.646
-0.10498	4.646
-0.105896	4.64539
-0.106812	4.64539
-0.107422	4.646
-0.109253	4.64539
-0.111389	4.64539
-0.112305	4.64539
-0.11322	4.646
-0.111084	4.64478
-0.108032	4.646
-0.104065	4.64539
-0.104065	4.64539
-0.105591	4.64478
-0.106506	4.64539
-0.107117	4.64539
-0.107727	4.64661
-0.106812	4.64539
-0.106812	4.646
-0.107727	4.64478
-0.107422	4.646
-0.105286	4.64661
-0.103149	4.64478
-0.100403	4.646
-0.0982666	4.64661
-0.0976563	4.64539
-0.101013	4.64539
-0.107117	4.646
-0.11261	4.646
-0.11322	4.646
-0.110779	4.64539
-0.108337	4.64478
-0.106812	4.64539
-0.109558	4.646
-0.112	4.64539
-0.11261	4.64539
-0.109253	4.64661
-0.105591	4.64539
-0.106201	4.64661
-0.110474	4.64539
-0.115356	4.64661
-0.117798	4.64661
-0.114746	4.646
-0.107117	4.64539
-0.100708	4.64478
-0.0979614	4.64539
-0.0985718	4.64539
-0.0982666	4.646
-0.0949097	4.64539
-0.0888062	4.646
-0.0811768	4.64478
-0.0735474	4.646
-0.0686646	4.64539
-0.0680542	4.64417
-0.0744629	4.64478
-0.0827026	4.646
-0.0869751	4.646
-0.0875854	4.646
-0.0830078	4.64478
-0.0735474	4.64478
-0.0637817	4.64539
-0.0558472	4.64539
-0.0509644	4.646
-0.0424194	4.64478
-0.0335693	4.646
-0.0259399	4.64539
-0.0244141	4.64539
-0.0228882	4.64539
-0.0189209	4.646
-0.0112915	4.646
-0.00366211	4.64539
-0.000610352	4.64478
-0.000915527	4.64417
-0.00305176	4.64539
-0.00762939	4.64539
-0.0146484	4.64539
-0.0195313	4.64417
-0.0228882	4.64539
-0.0268555	4.64539
-0.0311279	4.64539
-0.0363159	4.64539
-0.0387573	4.64539
-0.0378418	4.64539
-0.032959	4.646
-0.0238037	4.64478
-0.0100708	4.646
0.00549316	4.64539
0.0198364	4.64539
0.0323486	4.64417
0.0411987	4.64478
0.0473022	4.64355
0.0479126	4.64478
0.0405884	4.64478
0.0308228	4.64539
0.0268555	4.64417
0.0268555	4.64539
0.0292969	4.64661
0.0320435	4.646
0.0314331	4.64539
0.0274658	4.64478
0.0222778	4.64478
0.0161743	4.64478
0.0088501	4.64539
0.00488281	4.64539
0.000915527	4.646
-0.00457764	4.64417
-0.00976563	4.64539
-0.0100708	4.64478
-0.00793457	4.64539
-0.00640869	4.64539
-0.00701904	4.64539
-0.00854492	4.646
-0.0109863	4.646
-0.0137329	4.64539
-0.0183105	4.646
-0.0259399	4.64478
-0.0341797	4.64478
-0.0421143	4.646
-0.0469971	4.64539
-0.0482178	4.646
-0.0442505	4.64722
-0.0427246	4.64539
-0.0457764	4.64478
-0.0543213	4.646
-0.0656128	4.64539
-0.0747681	4.64539
-0.0817871	4.64661
-0.088501	4.64478
-0.0961304	4.64539
-0.105591	4.64539
-0.114441	4.64478
-0.121155	4.64661
-0.127258	4.64478
-0.134888	4.64539
-0.140991	4.64478
-0.143433	4.646
-0.143127	4.646
-0.142212	4.64661
-0.141602	4.64722
-0.144958	4.64539
-0.150452	4.646
-0.153809	4.64478
-0.155029	4.646
-0.154114	4.646
-0.152588	4.64478
-0.150452	4.646
-0.148621	4.64539
-0.146179	4.64539
-0.144958	4.64417
-0.14801	4.64539
-0.151367	4.64539
-0.157166	4.646
-0.159302	4.64478
-0.157166	4.646
-0.151672	4.64539
-0.143127	4.646
-0.135193	4.64539
-0.13092	4.64539
-0.128174	4.64539
-0.128479	4.646
-0.131226	4.646
-0.132751	4.64539
-0.132141	4.646
-0.128479	4.646
-0.127869	4.64539
-0.126648	4.64478
-0.128174	4.64539
-0.130005	4.64539
-0.134888	4.64478
-0.13855	4.64539
-0.141602	4.646
-0.143738	4.64417
-0.145264	4.64722
-0.146484	4.646
-0.143433	4.646
-0.13855	4.64539
-0.136719	4.64661
-0.137939	4.64661
-0.143127	4.646
-0.147705	4.64539
-0.150452	4.64722
-0.151672	4.64478
-0.154724	4.646
-0.160522	4.64478
-0.171814	4.64539
-0.18158	4.64478
-0.19104	4.646
-0.193176	4.64417
-0.187988	4.64539
-0.178528	4.646
-0.161133	4.64539
-0.136719	4.646
-0.109863	4.64478
-0.0857544	4.64539
-0.0631714	4.646
-0.0387573	4.64539
-0.00610352	4.64722
0.0286865	4.64539
0.0634766	4.64661
0.0973511	4.64722
0.132446	4.64478
0.167847	4.64722
0.206604	4.646
0.25177	4.646
0.302429	4.64661
0.353394	4.646
0.40863	4.64539
0.470276	4.64478
0.549927	4.646
0.653687	4.64478
0.765991	4.64539
0.872498	4.64478
0.976868	4.64539
1.08063	4.64478
1.18683	4.64478
1.29944	4.64478
1.41785	4.64478
1.53687	4.64661
1.65924	4.64661
1.76971	4.64539
1.85669	4.64661
1.91284	4.64539
1.94031	4.64478
1.93695	4.64478
1.88965	4.646
1.79108	4.64478
1.62964	4.64478
1.39954	4.64539
1.11237	4.646
0.7901	4.64539
0.483398	4.64539
0.228882	4.64478
0.0274658	4.64478
-0.127258	4.64539
-0.236206	4.64539
-0.307007	4.64539
-0.354309	4.64478
-0.393677	4.64539
-0.432434	4.64478
-0.471497	4.64478
-0.508423	4.64539
-0.543213	4.646
-0.574951	4.646
-0.601807	4.64539
-0.620728	4.64539
-0.636597	4.64661
-0.65155	4.64478
-0.661621	4.64539
-0.663147	4.64478
-0.655212	4.64478
-0.6427	4.646
-0.625916	4.64539
-0.603027	4.64539
-0.579834	4.64539
-0.559387	4.646
-0.537109	4.64539
-0.513306	4.64661
-0.491028	4.64539
-0.470276	4.646
-0.450134	4.64417
-0.429382	4.64539
-0.414734	4.646
-0.404053	4.64661
-0.395813	4.64539
-0.384521	4.64539
-0.363159	4.646
-0.334473	4.64478
-0.304871	4.64478
-0.281372	4.64539
-0.263672	4.646
-0.249634	4.64539
-0.238037	4.64478
-0.227356	4.64539
-0.219727	4.64722
-0.212708	4.64539
-0.206604	4.64539
-0.200195	4.64661
-0.192871	4.646
-0.182495	4.64722
-0.170593	4.64539
-0.159607	4.646
-0.148926	4.64539
-0.138245	4.646
-0.128784	4.64478
-0.123291	4.64478
-0.120544	4.64661
-0.116882	4.64478
-0.111084	4.646
-0.105286	4.646
-0.101624	4.646
-0.101013	4.646
-0.10376	4.64661
-0.106201	4.646
-0.105286	4.646
-0.106201	4.64478
-0.109253	4.64539
-0.111389	4.64539
-0.111389	4.64478
-0.112	4.646
-0.113525	4.64539
-0.113525	4.646
-0.111389	4.646
-0.108032	4.64478
-0.10498	4.64539
-0.104065	4.64539
-0.103149	4.64661
-0.100708	4.646
-0.0970459	4.64539
-0.0930786	4.64478
-0.090332	4.64539
-0.0888062	4.646
-0.085144	4.646
-0.0811768	4.64539
-0.0808716	4.64478
-0.0790405	4.646
-0.0772095	4.64539
-0.0738525	4.64661
-0.0732422	4.646
-0.0741577	4.64539
-0.0747681	4.64478
-0.0732422	4.646
-0.0680542	4.646
-0.0653076	4.64539
-0.0650024	4.64539
-0.0646973	4.64539
-0.0619507	4.64539
-0.0567627	4.64539
-0.0524902	4.64539
-0.0494385	4.64417
-0.0494385	4.64539
-0.0491333	4.64478
-0.0494385	4.64539
-0.0485229	4.64539
-0.0479126	4.64478
-0.0460815	4.646
-0.0427246	4.64417
-0.039978	4.64478
-0.0341797	4.646
-0.0302124	4.64417
-0.0292969	4.64539
-0.0274658	4.64478
-0.0262451	4.64539
-0.0247192	4.64539
-0.0241089	4.64539
-0.0244141	4.64478
-0.0253296	4.64539
-0.0241089	4.64417
-0.0234985	4.64478
-0.0219727	4.64539
-0.0180054	4.64478
-0.0125122	4.64417
-0.00823975	4.64539
-0.00732422	4.64478
-0.00823975	4.64355
-0.00793457	4.64539
-0.00762939	4.646
-0.00793457	4.646
-0.010376	4.646
-0.00823975	4.64539
-0.00488281	4.64539
-0.00152588	4.64539
0.000915527	4.64417
0.00396729	4.64539
0.00610352	4.646
0.00732422	4.646
0.00823975	4.64722
0.00915527	4.64539
0.0112915	4.64539
0.0137329	4.64478
0.0149536	4.646
0.0152588	4.646
0.017395	4.64539
0.0216675	4.64417
0.0256348	4.64539
0.0308228	4.64478
0.0363159	4.64478
0.0424194	4.64417
0.0485229	4.64539
0.0500488	4.64539
0.050354	4.64539
0.0521851	4.64355
0.0540161	4.64539
0.057373	4.64417
0.0619507	4.64417
0.0656128	4.646
0.0662231	4.64478
0.0671387	4.646
0.0671387	4.64417
0.0643921	4.646
0.0643921	4.646
0.0662231	4.64539
0.0683594	4.64478
0.0668335	4.64478
0.0656128	4.64478
0.0674438	4.64417
0.0753784	4.64417
0.085144	4.64417
0.0894165	4.64539
0.0900269	4.64539
0.0924683	4.64539
0.0952148	4.64539
0.100708	4.64355
0.108337	4.64478
0.114441	4.646
0.117188	4.64478
0.114746	4.64539
0.111084	4.64478
0.11261	4.64539
0.117493	4.64417
0.125122	4.646
0.131531	4.64539
0.134888	4.64478
0.137634	4.64478
0.140991	4.64478
0.146484	4.64417
0.152283	4.64539
0.15564	4.646
0.156555	4.64539
0.158386	4.64661
0.161743	4.64355
0.163574	4.64539
0.164185	4.64417
0.163269	4.64417
0.166626	4.64478
0.171204	4.64539
0.174866	4.64478
0.178833	4.64478
0.183411	4.64478
0.188293	4.64539
0.192261	4.646
0.198669	4.64355
0.204163	4.64417
0.210266	4.64478
0.215454	4.646
0.219421	4.64539
0.224609	4.64539
0.230713	4.64355
0.235901	4.64539
0.24231	4.646
0.247192	4.646
0.252075	4.646
0.255432	4.64478
0.260315	4.646
0.267334	4.64539
0.275269	4.646
0.281067	4.64539
0.287476	4.64539
0.293274	4.64539
0.299988	4.64661
0.307617	4.64539
0.314026	4.64661
0.317383	4.64478
0.318909	4.64417
